category,datetime,headline,id,image,related,source,summary,url,date
company,1732585232,Drake alleges Universal falsely inflated popularity of Kendrick Lamar diss track 'Not Like Us',131630189,https://s.yimg.com/ny/api/res/1.2/JvxJbesn4UZD4zD.LKd16A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04NDA-/https://media.zenfs.com/en/ap_finance_articles_694/43512b1bd15464d5324c32d1078be459,SPOT,Yahoo,"Drake alleged in a court filing Monday that Universal Music Group falsely pumped up the popularity on Spotify and other streaming services of Kendrick Lamar's “Not Like Us,"" a song that viciously attacked Drake amid a bitter feud between the two hip-hop superstars.  The petition in a New York court by the rapper's company Frozen Moments LLC demands the preservation and divulgence of information that might be evidence in a potential lawsuit against UMG, which is the distributor for the record labels of both Drake and Lamar.",https://finnhub.io/api/news?id=2a33e6f12064ceff070003f188596872bdf0e7f914fb28f7872a918089a044ed,2024-11-26
company,1732541605,YouTube Launches 2024 Music Recap,131656215,https://imgproxy.divecdn.com/WvsmtPCZFlbwL22qJyhy-En9QsWICfzC2Uzs89a3qVI/g:ce/rs:fit:770:435/Z3M6Ly9kaXZlc2l0ZS1zdG9yYWdlL2RpdmVpbWFnZS95b3V0dWJlX011c2ljX3llYXJfaW5fcmV2aWV3LnBuZw==.webp,SPOT,Yahoo,An overview of the music that you listened to this year.,https://finnhub.io/api/news?id=dc64bdc20279d5740ce20271fff09dc59f9a24c9d312a420e6a2374ed59ae2f2,2024-11-25
company,1732532492,US Growth Stocks With High Insider Ownership To Watch,131623525,https://media.zenfs.com/en/simply_wall_st__316/068a03d55fb1c2bd39157a1a3ff91964,SPOT,Yahoo,"As the U.S. stock market continues to reach new heights, with the Dow Jones Industrial Average closing at a record high and major indices posting weekly gains, investors are increasingly focused on identifying promising opportunities in this thriving environment. In such a robust market, stocks of growth companies with high insider ownership can be particularly appealing due to their potential for alignment between management and shareholder interests, offering a compelling case for those...",https://finnhub.io/api/news?id=c3617627ffc2936385916a875c30728307974ddbbf8f901cf67e42da2f242150,2024-11-25
company,1732354200,Downgrading Warner Music Group As Spotify And Live Nation Strike A Chord,131588542,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/664986900/image_664986900.jpg?io=getty-c-w1536,SPOT,SeekingAlpha,"Warner Music Group's Q4 earnings report disappoints investors, raising concerns about its competitive position in the music industry. Explore more here.",https://finnhub.io/api/news?id=6f2cdc836098fa7654005c096a3b63c91fe3d3c0510f8141085a3869d4230835,2024-11-23
company,1732351500,"Got $1,000? 2 No-Brainer Growth Stocks to Buy This Month",131584393,https://g.foolcdn.com/editorial/images/798434/getty-happy-person-at-computer.jpg,SPOT,Yahoo,"Over the last few years, growth stocks have experienced volatility across sectors as investors favored some of these businesses and driven stock prices upward while others fell out of favor.  If you're looking for two no-brainer growth stocks to buy with $1,000 right now, here are two names to consider for your list of potential contenders.  Pinterest (NYSE: PINS) was a popular stock with investors a few years ago.",https://finnhub.io/api/news?id=8958a10887d535d444f5b2bb27879499b4fbec7e317eb269a88b0f764eb663c2,2024-11-23
company,1732293045,"Here’s the formula companies like Netflix, Uber, and Spotify will use to capture $2T in growth over the next decade",131569112,https://s.yimg.com/ny/api/res/1.2/dqsf.yoNxXLstJdbA97w0Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03MjQ-/https://media.zenfs.com/en/fortune_175/ed8504f87e45d7717160bdb90798b4ad,SPOT,Yahoo,"In the age of AI, competitive advantage is increasingly determined by a company's ability to deliver personalized experiences at scale.",https://finnhub.io/api/news?id=1f1cd2e674858a6697e67f60288d9f0b444c69280174fc2b59d855db7921b36f,2024-11-22
company,1732288260,Subscribers Drive Spotify and Disney,131565634,https://g.foolcdn.com/editorial/images/798301/mfm_15.jpg,SPOT,Yahoo,It's that magical time of year when you still have time to catch up on retirement contributions for 2024 and get yourself ready for the year ahead.,https://finnhub.io/api/news?id=71389a75a86203286dd14ca927350d2d17ccf2db426aa571431502e5d9d32dc0,2024-11-22
company,1732256177,Q4 2024 Warner Music Group Corp Earnings Call,131557581,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,SPOT,Yahoo,Q4 2024 Warner Music Group Corp Earnings Call,https://finnhub.io/api/news?id=de13fa91f024e35d503e5b7deb106f863bed1e7cffe5874f962950d94422efee,2024-11-22
company,1732248666,Spotify Technology S A : Inks a New Partnership With Bloomsbury To Offer A Greater Assortment of Audiobooks,131558782,,SPOT,Finnhub,"Our library continues to grow. In 2022, we announcedthe addition of audiobooks to Spotify, and since then we've worked with publishersaround the world to deliver more titles to our digital shelves....",https://finnhub.io/api/news?id=aea5de92d3b2bbe3d481b7e2517664553d25cfbc17ce8cbbd51bddb43d4c75b3,2024-11-22
company,1732197616,Spotify Technology (SPOT) Is a Trending Stock: Facts to Know Before Betting on It,131551162,https://media.zenfs.com/en/zacks.com/7ea641b46fe75c0a913349e5e610d6a2,SPOT,Yahoo,"Spotify (SPOT) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://finnhub.io/api/news?id=d8de2e64f446f3fbfe42518853e2d090df39d9dd10068ed6f98ea33f44ff9097,2024-11-21
company,1732183265,Spotify Technology S A : 6 Spotify Audiobook Features That Level Up Your Listening Experience,131539216,,SPOT,Finnhub,"Since launchingour audiobooks offering, we've continuously upped our game on designing a user experience that provides seamless and engaging listening. You may be so quick to get into your next read...",https://finnhub.io/api/news?id=ceed74bafce5864e883e3fb46e1f41ee0a5b62821cafc036a55a9ad0d7ad6b5f,2024-11-21
company,1732120833,"Spotify Technology S A : Neneh Cherry Takes Us on a Musical Journey Inspired by Her Memoir, ‘A Thousand Threads’",131519163,,SPOT,Finnhub,"Neneh Cherry, a musical trailblazer for more than three decades, is full of stories. In her new memoir, A Thousand Threads, she pulls back the curtain on her extraordinary life, from her early...",https://finnhub.io/api/news?id=7e7fcbf4036bfbb158b8e4a54655632e78c91319771b09546df8c295c219c9f0,2024-11-20
company,1732111998,Spotify Technology (SPOT) Price Target Increased by 17.95% to 478.37,131502402,,SPOT,Fintel,,https://finnhub.io/api/news?id=fb4b8880de2a15ffbd7a8854c16f09e4762ead687486d8a64301a75aae540067,2024-11-20
company,1732024975,Exploring High Growth Tech Stocks in the United States November 2024,131476629,https://media.zenfs.com/en/simply_wall_st__316/f03d17bfb9bd39baa89c6655dcfb03d3,SPOT,Yahoo,"Over the last 7 days, the United States market has experienced a 2.1% decline, though it has shown a robust 30% increase over the past year, with earnings forecasted to grow by 15% annually. In this dynamic environment, identifying high growth tech stocks involves focusing on companies that demonstrate strong innovation and adaptability to capitalize on these favorable long-term trends.",https://finnhub.io/api/news?id=2cc082f8b0d27d3985807ef809a9864e889895db1c6a977533ea3099ad884970,2024-11-19
company,1732024802,Amazon Music Takes On Spotify With Free Audiobook Access,131476631,https://media.zenfs.com/en/wsj.com/7b2c285183be07ca3c4e8242b25a59a8,SPOT,Yahoo,"Amazon is borrowing a page from Spotify’s playbook in an attempt to attract more audiobook listeners.  Amazon Music subscribers in the U.S., UK and Canada will now have access to Audible’s entire catalog, with one free audiobook included in their membership each month.  Spotify earlier this year began offering subscribers 15 hours of free audiobook listening each month.",https://finnhub.io/api/news?id=d2ffc32e1f0ce09436b619dbdfab7dd15269842acd6729c6abe0d34ab226af4b,2024-11-19
company,1732023617,"Amazon Music Takes a Page From Spotify, Offers Free Audiobooks",131476634,https://s.yimg.com/ny/api/res/1.2/aboUSjy.Tajs_cmrXT70.g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/dd2ec7ab332b3d05ced4f3b618af19a3,SPOT,Yahoo,"(Bloomberg) -- Amazon.com Inc. is giving subscribers to its premium music service one audiobook a month for free, following an offer that Spotify Technology SA, the biggest audio streaming service, began providing to customers last year.Most Read from BloombergParis to Replace Parking Spaces With TreesNew York’s Transit Agency Approves $9 Congestion TollIn Cleveland, a Forgotten Streetcar Bridge Gets a Long-Awaited LiftA Bug’s Eye View of Mexico City’s Modernist ArchitectureAmtrak Wins $300 Mill",https://finnhub.io/api/news?id=04b49abbf414555838ff3b4df628d9c77168381e92568c4c266cead3a49cbf1c,2024-11-19
company,1732011420,Spotify Stock Has Soared 142% In 2024. Is It Too Late to Buy?,131476637,https://g.foolcdn.com/editorial/images/798087/spotify_logo_sign_with_earbuds_spot.jpg,SPOT,Yahoo,"Spotify stock just set a fresh record high, and it's starting to look a little pricey.",https://finnhub.io/api/news?id=9f11d4042efff97b654a1550596717fc5e7ebba39c1668c2a8a20de089c90296,2024-11-19
company,1731975801,"Jim Cramer on Spotify Technology S.A. (SPOT): ‘We Get A Jack and the Beanstalk-like Situation, Which Just Goes Up And Up And Up’",131476641,https://s.yimg.com/ny/api/res/1.2/L1VfzT4mG1Rv4M6zH9u5Cg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/ba8bd44a0ab196b25bfaf9408d49d0db,SPOT,Yahoo,"We recently compiled a list of the Jim Cramer Talked About These 11 Stocks Recently. In this article, we are going to take a look at where Spotify Technology S.A. (NYSE:SPOT) stands against the other stocks Jim Cramer recently talked about. On Thursday, Jim Cramer, host of Mad Money, discussed the current state of the market […]",https://finnhub.io/api/news?id=5b10f018b2b8b7d9bb2ac0aa376aed8f7a77c7c6941421e1f283d61f3c196a2b,2024-11-19
company,1731935160,SaltLight Capital Q3 2024 Co-Investor Letter,131453507,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1300154598/image_1300154598.jpg?io=getty-c-w1536,SPOT,SeekingAlpha,The SaltLight Worldwide Flexible FR Fund returned +15.61%1 during the third quarter of 2024. Read more here.,https://finnhub.io/api/news?id=038738042c6bcb85494d6fa07a26a9baa9d574fa34c51c183d1a4f57ebaa968f,2024-11-18
company,1731921600,Fidelity Select Communication Services Portfolio Q3 2024 Review,131441733,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2066272044/image_2066272044.jpg?io=getty-c-w1536,SPOT,SeekingAlpha,"For Q3 2024, Fidelity Select Communication Retail Class shares gained 3.51%, lagging its benchmark Index. Click here to read the full commentary.",https://finnhub.io/api/news?id=fcf4f116bd344beb381604d46768f51ec641c18ba01ba234b3e56fa762f1e725,2024-11-18
company,1731721560,"Spotify Stock Can Hit $500. Plus, Cava, Rivian, and More.",131386074,,SPOT,Yahoo,"RESEARCH REPORTS These reports, excerpted and edited by Barron’s, were issued recently by investment and research firms. The reports are a sampling of analysts’ thinking; they should not be considered the views or recommendations of Barron’s.",https://finnhub.io/api/news?id=aa84f1573d1155f41960f2ba2fe94f46ad03f86525f7930435761baf369bd7b2,2024-11-16
company,1731690038,"37-Year-Old Who 'Grew Up Poor' Hits $1 Million Net Worth in 10 Years, Shares Stock Portfolio and Career Tips: Top 7 Stocks, ETFs",131375465,https://media.zenfs.com/en/benzinga_79/7963d44954b0369fdf33ba5865eaaa43,SPOT,Yahoo,"The U.S. stock market remains one of the most efficient ways to increase wealth despite short-term fluctuations. Historical data shows that a $1,000 investment in U.S. equities, even at tough entry points like the 2007-2008 financial crisis, could ...",https://finnhub.io/api/news?id=6527217c4a0e68f8361df3627fe2fb1ff4ef5fed5ba9542221b034510a447623,2024-11-15
company,1731672958,Spotify price target raised to $525 from $475 at Canaccord,131375468,https://media.zenfs.com/en/tipranks_452/68fb8558c138149953f66ded9010869c,SPOT,Yahoo,"Canaccord analyst Maria Ripps raised the firm’s price target on Spotify (SPOT) to $525 from $475 and keeps a Buy rating on the shares. The firm said they reported generally solid Q3 results, with MAUs and Premium Subscribers broadly in line with consensus, total revenue continuing to grow in the high-teens, and both gross margins and operating profit exhibiting meaningful upside. Published first on TheFly – the ultimate source for real-time, market-moving breaking financial news. Try Now>> See t",https://finnhub.io/api/news?id=792f4d574a3a4304cbc9ef854d3d7b2895f64599681601d543cb3946997b5327,2024-11-15
company,1731622860,Time to Buy the Post-Earnings Rally in Spotify (SPOT) Stock?,131366972,https://media.zenfs.com/en/zacks.com/5c556181e5bfb0d6c6432454ad2defb5,SPOT,Yahoo,"Able to appease investor sentiment toward its compelling growth narrative, Spotify Technology (SPOT) shares have rallied more than +15% since reporting Q3 results on Tuesday.",https://finnhub.io/api/news?id=cc03bc0193ff1cc26344593865e2707d9ee76cbfe82fc190c559267c8d8551e8,2024-11-14
company,1731619970,"Jim Cramer on Spotify Technology S.A. (SPOT): ‘This Is A Bargain, Bargain Bargain’",131366973,https://s.yimg.com/ny/api/res/1.2/L1VfzT4mG1Rv4M6zH9u5Cg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://media.zenfs.com/en/insidermonkey.com/ba8bd44a0ab196b25bfaf9408d49d0db,SPOT,Yahoo,"We recently compiled a list of the 10 Stocks on Jim Cramer’s Radar. In this article, we are going to take a look at where Spotify Technology S.A. (NYSE:SPOT) stands against the other stocks on Jim Cramer’s radar. Jim Cramer, the host of Mad Money, recently shared his outlook for Wall Street, focusing on earnings reports. […]",https://finnhub.io/api/news?id=729c3c07aa98420b0694a3f2576acf7a4fbd5c7ba015954ec0382d659c36514b,2024-11-14
company,1731584120,Spotify price target raised to $520 from $490 at KeyBanc,131349650,https://media.zenfs.com/en/tipranks_452/473a7dae9b95ca26ec42931b8cebc299,SPOT,Yahoo,"KeyBanc raised the firm’s price target on Spotify (SPOT) to $520 from $490 and keeps an Overweight rating on the shares. The firm views Q3 results as reinforcing its thesis that product innovation is driving revenue growth, unit economics are improving, and margins and free cash flow are inflecting. Importantly, management continues to stress operational discipline, which KeyBanc believes will translate to Spotify moving closer to 20% revenue growth over time and ongoing margin improvement. Publ",https://finnhub.io/api/news?id=26ce9665a3ee578d09646b8ea4b490fce54d500c5873a3feb3865a27312a74b3,2024-11-14
company,1731584043,Spotify Reports Robust Revenue Growth in Q3 2024,131349653,https://media.zenfs.com/en/tipranks_452/d524a3ac9891a5b3f09a1e06f897f8d9,SPOT,Yahoo,"Spotify Technology SA (SPOT) has released an update. Spotify Technology S.A. reported a significant rise in revenue for the third quarter of 2024, reaching €3.988 billion, up from €3.357 billion the previous year. Despite increased costs, the company achieved a notable operating income of €454 million, showcasing its growth momentum in the music streaming market. Investors may find this performance promising, as Spotify continues to expand its market presence. For further insights into SPOT stoc",https://finnhub.io/api/news?id=897321c9a8fac542509c1ce158953f27fb091525b0541c78e213772f385514cf,2024-11-14
company,1731583800,2 Bulletproof Tech Stocks That Could Help Make You a Fortune,131349657,https://g.foolcdn.com/editorial/images/796392/meta-meta-platforms-spot-spotify-stock-market-chart.jpg,SPOT,Yahoo,The tech sector is full of bulletproof stocks -- but these two are a cut above.,https://finnhub.io/api/news?id=fe54864b3bd224d119f3deb3562c99974aa69181e4d59cd3841b5c9e2b1cbbec,2024-11-14
company,1731571920,"Company News for Nov 14, 2024",131344916,https://media.zenfs.com/en/zacks.com/5c556181e5bfb0d6c6432454ad2defb5,SPOT,Yahoo,"Companies In The News Are: OXY, SPOT, SU, CAE.",https://finnhub.io/api/news?id=7d72ef4c022a69b85cabfeae27667bf753174761a166eb293de23a7295fc65c7,2024-11-14
company,1731545730,Phillip Securities Downgrades Spotify Technology (SPOT),131337244,,SPOT,Fintel,,https://finnhub.io/api/news?id=175ddfc1b016b1fc4ec4bc7a304789e07b95f1791cf90fd450eba4df1551f962,2024-11-14
company,1731542465,Spotify teases a 'super premium' tier for superfans and upcoming video expansion in Q3 earnings call,131339171,"https://techcrunch.com/wp-content/uploads/2023/10/spotify-app-GettyImages-1689920063-e1702479483636.jpeg?resize=1200,676",SPOT,Yahoo,"Spotify CEO Daniel Ek has once again teased the company's long-delayed HiFi or ""super premium"" tier, a higher-qualify subscription offering the streaming service first announced in 2021 and then failed to roll out. In the company's third-quarter earnings call with investors on Wednesday, the exec suggested that such a product was still on the way, while touting the company's near-term advances in other areas, including a coming expansion of its video offerings and other products enhanced by AI.",https://finnhub.io/api/news?id=5ec261d1406cb78507f31782ff9f8807dd0ccb0923bd25d40d32031c81e31b92,2024-11-14
company,1731538162,Trump’s AG Pick Is a Hail Mary for TikTok,131339172,,SPOT,Yahoo,Trump’s selection of Florida Congressman Matt Gaetz for attorney general is a surprise blessing for TikTok. Gaetz voted against the passage of the ban bill and would oversee its enforcement.,https://finnhub.io/api/news?id=e44b748b94d8682925ce164b281f38345410ee37a341fcf8f9a9b267d19cf14b,2024-11-13
company,1731537100,Spotify woos video and podcast creators with new tools to better compete with YouTube,131339173,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,SPOT,Yahoo,"Starting in January in the U.S. and other markets, Spotify Premium users will be able to see ad-free videos, and video creators can earn money off those videos.",https://finnhub.io/api/news?id=5f50ba6563465c1fc2143a59c9f29246898888b17ab86b1f3f2816077b889190,2024-11-13
company,1731536924,Spotify will start paying video podcast hosts based on how well their videos perform,131339174,"https://techcrunch.com/wp-content/uploads/2024/02/GettyImages-1783835425-crop-e1717409949317.jpg?resize=1200,676",SPOT,Yahoo,"Spotify announced on Wednesday that it will start paying podcast hosts who make popular videos on its streaming platform, as the company looks to take on YouTube's dominance in the video podcast space. The company announced a new “Partner Program” that lets creators monetizes their content beyond ad revenue. Although creators can already monetize their podcasts on the platform, they are now being incentivized to publish a video component alongside their podcasts. By paying podcast hosts based on",https://finnhub.io/api/news?id=39dde9ce84079feb0866ef6a30aed50887285ece065cc578d6042b6ac595cd99,2024-11-13
company,1731532800,"These Stocks Moved the Most Today: Tesla, Rivian, Super Micro, Spirit Airlines, Rocket Lab, Spotify, SoundHound, and More",131335776,,SPOT,Yahoo,"Tesla stock wavers as CEO Elon Musk is named to lead a new government department for President-elect Donald Trump, Rivian stock surges as joint venture with Volkswagen is upsized, and a report says Spirit Airlines is moving toward a bankruptcy filing.",https://finnhub.io/api/news?id=6d1caa8872b92b69b6d8f4ac9254bb4c3ae1f7b90c1bc6de5b09cb97838d7ba0,2024-11-13
company,1731531485,Spotify Technology S A : Celebrates Creators and New Creator Offerings in LA,131337374,,SPOT,Finnhub,"Some of the world's top creators descended on Spotify's Los Angeles campus earlier today for Now Playing, where we unveiled a series of new offeringsaimed at helping them better monetize their video...",https://finnhub.io/api/news?id=1335f56ddd777013451583a3478ff2d380652e3848494dc3f6112cc56280849e,2024-11-13
company,1731528000,Spotify Takes Aim at YouTube in Battle for Podcasts,131339177,https://s.yimg.com/ny/api/res/1.2/QBaPUai6aPbSdLNntcxWHQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/08f169d9903d91d6b4731f2dabf5c1bc,SPOT,Yahoo,The audio streaming giant plans to pay hosts to make podcast videos and allow premium subscribers to watch them without ads.,https://finnhub.io/api/news?id=4702b023f6c8ba2d089deaf3c6f548f1faffdf49014e5e32af141dadeb9485cb,2024-11-13
company,1731519762,Heard on the Street: Spotify’s Profit Keeps Stock in Orbit,131339178,https://media.zenfs.com/en/wsj.com/7b2c285183be07ca3c4e8242b25a59a8,SPOT,Yahoo,"Spotify’s shares surged 11% by midday Wednesday following its third-quarter report, which showed the music streaming giant further boosting its profit margins. The latest gains put the stock in a position to close at an all-time high, and it is up about 147% in 2024, on track for its best year ever.",https://finnhub.io/api/news?id=15d6ff2569dadc38fd14380cde66364660ecd0bf48591f187bec770f1b1f8900,2024-11-13
company,1731518935,Spotify's stock price is 'absurd': Analyst,131329626,https://s.yimg.com/ny/api/res/1.2/7ulE03S8tRfXHOUMlodo6Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzM-/https://s.yimg.com/os/creatr-uploaded-images/2024-10/73ceb700-a1be-11ef-9eef-8541ac3b362e,SPOT,Yahoo,"Spotify Technology (SPOT) reported better-than-expected third quarter earnings and issued an upbeat outlook, sending the music platform's shares higher. However, New Constructs CEO David Trainer cautions that Spotify's stock surge proves the company's valuation is overextended. ""Valuation has to matter at some point,"" Trainer tells Catalysts, noting that to justify Spotify's current stock price, the music streaming platform would need to reach revenues of approximately $650 billion — nearly double the size of the entire music streaming industry. ""It is absurd how expensive the stock is,"" Trainer states. From an investment perspective, he believes Spotify's share price poses a substantial risk, warning that ""a stock this expensive is a huge risk because when the music stops, pun intended, the downside here is enormous."" To watch more expert insights and analysis on the latest market action, check out more Catalysts here. This post was written by Angel Smith",https://finnhub.io/api/news?id=8c8e592bc933e54b56d9acb16ff1ab6a70e18e33cec0c1b61481f31953fa01c3,2024-11-13
company,1731517598,"Top Stock Movers Now: Albemarle, Rivian, Spirit Airlines, and More",131329396,https://www.investopedia.com/thmb/wbbwO7ZFoBZXIWbx7LQIihtsEgc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2172439643-a039d7b024ad4ddeb96bdb8b1dc38c2c.jpg,SPOT,Yahoo,U.S. equities made small gains at midday as the October Consumer Price Index was in line with economists' estimates.,https://finnhub.io/api/news?id=b2a5443555eb6dd2be103f53124e6b04c2fb4a67e3b0e3a82a38c31d7d7e07de,2024-11-13
